CODIGO;DESCRICAO
023360;ZIDIMAX 1000MG CX 2 COMP
023359;ZIDIMAX 1000MG CX 100 COMP
023362;ZIDIMAX 500MG CX 2 COMP
023363;ZIDIMAX 500MG CX 3 COMP
023361;ZIDIMAX 500MG CX 100 COMP
023366;ZYPREXA ZYDIS 5MG CX 14 COMP ORODISP
023367;ZYPREXA ZYDIS 5MG CX 28 COMP ORODISP
023364;ZYPREXA ZYDIS 10MG CX 14 COMP ORODISP
023365;ZYPREXA ZYDIS 10MG CX 28 COMP ORODISP
023222;ALBEL 200MG FR SUS 10ML
023309;LORITIL 5MG XPE FR 100ML
023315;MENBEL 20MG SOL ORAL FR 30ML
023321;NIOXIL 20MG CX 30 COMP
023354;VITACIN 200MG FR GTS 20ML
023330;ORALPRED 3MG SOL ORAL FR 60ML
023341;TEFLAN 40MG INJ 5FA+5DIL X 2ML
023335;PREXIGE 100MG CX 20 COMP
023310;LOSARTANA POTASSICA 50MG CX 14 COMP
023311;LOSARTANA POTASSICA 50MG CX 28 COMP
023228;AMOXICILINA 500MG CX 16 COMP
023298;GLIMEPIRIDA 1MG CX 30 COMP
023299;GLIMEPIRIDA 2MG CX 30 COMP
023300;GLIMEPIRIDA 4MG CX 30 COMP
023268;ELIDEL 1% CREME BG 30G
023266;DUCTOPRIL 25MG CX 32 COMP
023329;OMEGASTROL 20MG CX 28 COMP
023314;MELOXICAM 7,5MG CX 10 COMP
023318;MURAZYME POM BG 40G
023258;DALAP 1MG GEL DERM BG 30G
023339;REMINYL ER 8MG CX 7 CAP
023338;REMINYL ER 16MG CX 28 CAP
023254;CONCERTA 54MG FR 30 COMP
023348;TROMETAMINA DE CETOROLACO 5MG SOL OFT FR GTS 5ML
023243;CETOLORACO DE TROMETAMINA 5MG SOL OFT FR GTS 5ML
023313;MELOXICAM 15MG CX 10 COMP
023316;MENOCALM 40MG CX 30 COMP
023293;GINBILOBA 120MG CX 10 COMP
023251;CLOXAZOLAM 1MG CX 20 COMP
023252;CLOXAZOLAM 2MG CX 20 COMP
023253;CLOXAZOLAM 4MG CX 20 COMP
023270;EPIDRAT CORPO FR 120ML (+22% IPI)
023271;EPIDRAT ROSTO 60G FPS 15
023272;EPISOL 45 BG 60G EST OR
023273;EPISOL 45 LO� FR 120ML OR
023274;EPISOL GEL 100G FPS 30
023275;EPISOL INF 120ML FPS 30
023276;EPISOL LO� OIL FREE 120ML FPS 15
023277;EPISOL LO� OIL FREE 120ML FPS 30
023278;EPISOL LO� OIL FREE 120ML FPS 45
023280;EPISOL UVA 120ML FPS 15
023281;EPISOL UVA 120ML FPS 30
023279;EPISOL SPRAY 30 FR X 118ML
023355;VITAMINA E 400MG FR 30 CAP
023291;FLAMADOR 25MG GEL BG 30G
023292;FLAMADOR 50MG CX 24 CAP
023219;ADAPALENO 1MG CREME BG 30G
023220;ADAPALENO 1MG GEL BG 30G
023241;CETOCONAZOL 200MG CX 10 COMP
023322;NITRATO DE ISOCONAZOL CREME VAG BG 40G+7APLIC
023342;TIABENDAZOL 500MG CX 6 COMP
023296;GLIBENDIAB 5MG CX 30 COMP
023320;NAC 20MG XPE FR 100ML
023319;NAC 200MG GRAN 16 ENV X 5G
023221;ADAPALENO 1MG GEL BG 30G
023218;ADAPALENO 1MG CREME BG 30G
023240;CEFALEXINA 1G CX 8 COMP
023245;CLONAZEPAN 2,5MG GTS FR 20ML
023248;CLORIDRATO DE METFORMINA 500MG CX 60 COMP
023246;CLORIDRATO DE CIPROFLOXACINO 3,5MG POM OFT BG 3,5G
023264;DICLOFENACO DE POTASSIO 50MG CX 10 COMP
023265;DIPROPIONATO DE BETAMETASONA 0,5MG POM BG 30G
023236;BROMIDRATO DE FENOTEROL 5MG FR 20ML
023242;CETOCONAZOL 200MG CX 10 COMP
023249;CLORIDRATO DE METFORMINA 500MG CX 60 COMP
023250;CLORIDRATO DE METFORMINA 850MG CX 60 COMP
023263;DESONIDA LO� CREMOSA FR 60G
023343;TIABENDAZOL 500MG CX 6 COMP
023260;DERMOCORTE CREME BG 30G
023261;DERMOCORTE POM BG 30G
023223;ALCAHERB 400MG CX 50 CAP
023235;BIOHERB 250MG CX 50 CAP
023238;CALMAHERB 234MG CX 50 CAP
023282;ERVA DE SAO JOAO 300MG CX 50 CAP
023295;GINKHERB 80MG CX 50 CAP
023305;KELP 400MG CX 50 CAP
023336;QUIMBEL 400MG CX 50 CAP
023344;TIAPAN 100MG CX 50 CAP
023350;VARIHERB 250MG CX 50 CAP
023297;GLICERINA FR 100ML
023326;OLEO DE AMENDOAS DOCES FR 30ML
023327;OLEO DE RICINO FR 30ML
023328;OLEO MINERAL FR 100ML
023349;TURBOVIT FR 250ML
023351;VASELINA LIQUIDA FR 100ML
023356;XAROPE FENESIN XPE FR 100ML
023357;XAROPE SAO DAMIAO XPE FR 100ML
023239;CARMAZIN 200MG CX 20 COMP
023256;CORDIL 90MG CX 20 CAP
023255;CORDIL 60MG CX 50 COMP
023259;DEPRAMINA 25MG CX 20 COMP
023294;GINEANE 2+1MG CX 28 COMP
023317;MICADEN CREME BG 40G+7APLIC
023323;NORTRIP 25MG CX 20 CAP
023324;NORTRIP 50MG CX 20 CAP
023325;NORTRIP 75MG CX 20 CAP
023303;KALOBA SOL ORAL FR 20ML
023304;KALOBA SOL ORAL FR 50ML
023347;TRENTAFILINA 400MG CX 20 COMP
023345;TILEKIN 750MG CX 20 COMP
023288;FILGRASTINE 300MCG INJ CX 1FA X 1ML
023287;FILGRASTINE 300MCG INJ CX 12FA X 1ML
023284;FILGRASTINE 300MCG INJ CX 1AMP X 1ML
023285;FILGRASTINE 300MCG INJ CX 12AMP X 1ML
023283;FILGRASTINE 300MCG 1SER PREE X 1ML
023286;FILGRASTINE 300MCG INJ 12SER PREE X 1ML
023289;FILGRASTINE 300MCG INJ 1SER PREE X 0,5ML
023290;FILGRASTINE 300MCG INJ 12SER PREE X 0,5ML
023269;EMAMA 400MG FR 30 CAP
023353;VENLAFAXINA 75MG CX 14 CAP
023352;VENLAFAXINA 150MG CX 14 CAP
023232;BESILATO DE ATRACURIO 25MG CX 5 AMP
023233;BESILATO DE ATRACURIO 50MG CX 5 AMP
023244;CIPROFLOXACINO 400MG BOLSA 200ML HOSP
023340;SULFATO DE SALBUTAMOL 2MG XPE CX 50 FR X 120ML
023237;BROMOPRIDA 4MG SOL ORAL CX 200FR X 20ML
023247;CLORIDRATO DE CLOBUTINOL 60MG SOL ORAL CX 200 FR X 20ML
023346;TINIDAZOL+NITRATO DE MICONAZOL 30+20MG CREME VAG CX 50B
023482;CLORIDRATO DE CEFEPIMA 1G INJ CX 1FA+DIL
023481;CLORIDRATO DE CEFEPIMA 1G INJ CX 1FA+BOLSA
023483;CLORIDRATO DE CEFEPIMA 2G INJ CX 1FA
023535;IMIPENEN+CILASTATINA 500MG INJ CX 1FA+BOLSA SIST FECH
023610;REMOTIV CX 20 COMP
023557;MERONEM IV 1G INJ CX 10FA-SIST FECH
023558;MERONEM IV 500MG CX 10 FA-SIST FECH
023556;MELOXICAM 10MG INJ CX 5 AMP X 1,5ML
023588;PIROXICAM 20MG INJ CX 2 AMP X 2ML
023379;ACIDO MEFENAMICO 500MG CX 24 COMP
023488;CLORIDRATO DE METFORMINA 500MG CX 30 COMP
023489;CLORIDRATO DE METFORMINA 850MG CX 30 COMP
023487;CLORIDRATO DE METFORMINA 1G CX 30 COMP
023606;RAMIPRIL 2,5MG CX 20 COMP
023607;RAMIPRIL 2,5MG CX 30 COMP
023608;RAMIPRIL 5MG CX 20 COMP
023609;RAMIPRIL 5MG CX 30 COMP
023534;HUMALOG CX 5 REFIS X 3ML
023647;TRIANCINOLONA+GRAMICIDINA+NEOMICINA+NISTATINA CREME BG
023649;TRIANCINOLONA+GRAMICIDINA+NEOMICINA+NISTATINA POM BG 30
023504;EUTONIS 1MG CX 20 COMP
023505;EUTONIS 2MG CX 20 COMP
023506;EUTONIS 4MG CX 20 COMP
023655;UMCKAN 800MG SOL FR 20ML
023657;UTROGESTAN 200MG CX 14 CAP
023656;UMCKAN 800MG SOL FR 50ML
023624;SINVAX 40MG CX 30 COMP
023625;SINVAX 80MG CX 30 COMP
023672;ZOFAR CX 30 CAP
023470;CEFALEXINA 500MG CX 8 CAP
023438;AMOXINA 500MG CX 21 CAP
023436;AMIDALIN CX 20 PAST SB FRAMBOESA
023501;ENANTATO DE NORETISTERONA+VALERATO DE ESTRADI 50+5MG IN
023500;ECOFILM 0,5% SOL OFT GTS FR 5ML
023510;FILTRUM HT SOL CREMOSA FR 60ML
023600;PROCIMAX 40MG CX 14 COMP
023601;PROCIMAX 40MG CX 28 COMP
023446;BELARA 2+0,03MG CX 21 COMP
023437;AMOXICILINA 250MG SUS FR 150ML
023382;AEROFRIN XPE 120ML
023383;AFTODERM SUS FR 50ML
023384;ALBENDAL 200MG CX 2 COMP
023385;ALBENDAL 400MG CX 1 COMP
023386;ALBENDAL 400MG SUS FR 10ML
023388;ALERGCORTEN 5MG CX 20 COMP
023387;ALERGCORTEN 20MG CX 20 COMP
023439;ANEMIFER CX 50 DRG
023440;ANEMIFER GTS FR 30ML
023441;ANEMIFER XPE FR 100ML
023442;APETIVAN B+C XPE FR 240ML
023445;ASSETIL 500MG CX 200 COMP ADU
023444;ASSETIL 100MG CX 200 COMP INF
023449;BENZODERM SAB 60G
023450;BENZODERM SOL EMULSAO 100ML
023454;BIOFORTONICO SOL ORAL FR 500ML
023457;BIOHEPATON FR 150ML
023456;BIOHEPATON DISPLAY 60 FLAC X 10ML
023455;BIOHEPATON DISPLAY 12 FLAC X 10ML
023472;CETACONAL CX 10 COMP
023473;CETACONAL CX 30 COMP
023471;CETACONAL CREME 30G
023474;CETACONAL FR 100ML
023491;COMPLEXAN CX 30 DRG
023492;COMPLEXAN GTS FR 30ML
023493;COMPLEXAN XPE FR 100ML
023497;DORALFLEX CX 12 COMP
023498;DORALFLEX CX 200 COMP
023499;DORALFLEX GTS FR 10ML
023503;ENTEROFTAL GTS FR 15ML
023502;ENTEROFTAL CX 20 COMP
023511;FINEST CX 50 CAP
023512;FISIOSEPT SORO FISIOL FR 500ML
023515;FLUCONAN 150MG CX 1 CAP
023516;FLUCONAN 150MG CX 2 CAP
023520;FORTONICO SOL FR 400ML
023521;FUROSEMIL 40MG CX 20 COMP
023522;GASTROFTAL 100 ENV EFV X 5G SB ABACAXI
023523;GASTROFTAL 100 ENV EFV X 5G SB LARANJA
023524;GASTROFTAL 100 ENV EFV X 5G SB LIMAO
023525;GASTROFTAL 20 PAST SB MENTA
023526;GASTROFTAL SUS FR 240ML SB MENTA
023527;GASTROPEPT CX 20 COMP
023528;GASTROPEPT SUS FR 150ML
023530;GLYCELAX STRIP 6 SUP ADU X 1,80G
023531;GLYCELAX STRIP 6 SUP INF X 1,65G
023532;HALYTRAT DISPLAY 12 SPRAY X 30ML
023537;LEITE DE MAGNESIA FR 120ML SB MENTA
023539;LEITE DE MAGNESIA FR 350ML SB MENTA
023538;LEITE DE MAGNESIA FR 120ML SB NATURAL
023540;LEITE DE MAGNESIA FR 350ML SB NATURAL
023555;MEBENDAL SUS FR 30ML
023559;METRONIDAN 250MG CX 20 COMP
023560;METRONIDAN 4% PED FR 100ML
023561;MICONIL LO�AO FR 30ML
023568;NASORUB FR 40G
023567;NASORUB DISPLAY 24 LATA X 9G
023569;NEOSALDOR CX 20 DRG
023570;NEOSALDOR GTS FR 15ML
023571;NEVRALDOR CX 200 COMP
023572;NEVRALDOR GTS FR 10ML
023573;NEVRALDOR GTS FR 20ML
023574;NEVRALREN 50MG CX 20 COMP
023577;NORFLOXINO 400MG CX 14 COMP
023584;OLEO MINERAL FR 100ML
023587;PIOLEND 1% FR 60ML
023591;POLYDRAT PO 4 ENV X 27,9G
023592;POLYDRAT PO 50 ENV X 27,9G
023593;POLYDRAT SOL ORAL FR 450ML SB FRAMBOESA
023594;POLYDRAT SOL ORAL FR 450ML SB LARANJA
023595;POLYDRAT SOL ORAL FR 450ML SB NATURAL
023596;POLYDRAT SOL ORAL FR 450ML SB UVA
023611;RESFEDRYL CX 20 CAP
023612;RESFEDRYL CX 200 COMP
023613;RESFEDRYL SOL GTS PED FR 20ML
023614;RESFEDRYL SOL ORAL FR 100ML
023615;RITCOR 100MG CX 30 COMP
023616;RITCOR 50MG CX 30 COMP
023617;RITPRESS 12,5MG CX 15 COMP
023618;RITPRESS 12,5MG CX 30 COMP
023619;RITPRESS 25MG CX 15 COMP
023620;RITPRESS 25MG CX 30 COMP
023621;RITPRESS 50MG CX 15 COMP
023622;RITPRESS 50MG CX 30 COMP
023623;SABONETE DE GLICERINA SAB 90G
023628;SORINAN ADU 30ML
023629;SORINAN INF 30ML
023630;SPECTORUB CX 20 PAST SB CEREJA
023631;SPECTORUB CX 20 PAST SB LARANJA
023632;SPECTORUB CX 20 PAST SB MENTA
023633;SPECTORUB SPRAY FR 30ML SB CEREJA
023634;SPECTORUB SPRAY FR 30ML SB LARANJA
023635;SPECTORUB SPRAY FR 30ML SB MENTA
023636;SPECTOSAN XPE ADU FR 150ML
023637;SPECTOSAN XPE PED FR 100ML
023643;TONGIFORT CX 30 DRG
023644;TONGIFORT CX 60 DRG
023653;TYLOL 750MG CX 20 COMP
023654;TYLOL 750MG CX 200 COMP
023652;TYLOL 200MG FR GTS 15ML
023658;VASOVIRIL CX 4 COMP
023659;VERRUGAN FR 15ML
023668;ZITROMICIN 250MG CX 4 CAP
023669;ZITROMICIN 500MG CX 3 COMP
023670;ZITROMICIN 600MG SUS REC 15ML
023671;ZITROMICIN 900MG SUS REC 22,5ML
023667;YSTHEAL CR CORPO FR 100ML (+22% IPI)
023477;CLEANANCE EMULSAO COLOR FR 40ML (+22% IPI)
023581;OIL FREE FE IVOIRE CREME 10G (+22% IPI)
023582;OIL FREE FE OPALE CREME 10G (+22% IPI)
023583;OIL FREE FE SABLE CREME 10G (+22% IPI)
023579;OIL FREE FE DOREE CREME 10G (+22% IPI)
023580;OIL FREE FE HALEE CREME 10G (+22% IPI)
023639;STICK CORRETOR DUO VERDE/BEGE 4,2G (+22% IPI)
023638;STICK CORRETOR DUO AMARELO/BEGE 4,2G (+22% IPI)
023590;PO MOSAICO TRANSLUCIDE 9G (+22% IPI)
023589;PO MOSAICO SOLEIL 9G (+22% IPI)
023371;ACCU-CHEK GO TIRAR '25
023372;ACCU-CHEK GO TIRAR '50
023370;ACCU-CHEK GO SOLU�AO CONTROLE
023369;ACCU-CHEK GO MONITOR
023368;ACCU-CHEK GO KIT
023486;CLORIDRATO DE FLUOXETINA 20MG CX 30 COMP
023519;FLUCONAZOL 150MG CX 2 COMP
023529;GLIBENCLAMIDA 5MG CX 30 COMP
023564;MONONITRATO DE ISOSSORBIDA 20MG CX 30 COMP
023565;MONONITRATO DE ISOSSORBIDA 40MG CX 30 COMP
023509;FILGRASTINE 300MCG INJ CX 5FA X 1ML
023508;FILGRASTINE 300MCG INJ CX 10FA X 1ML
023397;ALFAEPOETINA HUMANA RECOMBINANTE 1000UI INJ CX 1FA+DIL
023396;ALFAEPOETINA HUMANA RECOMBINANTE 1000UI INJ 12FA+DIL X
023405;ALFAEPOETINA HUMANA RECOMBINANTE 2000UI INJ CX 1FA+DIL
023404;ALFAEPOETINA HUMANA RECOMBINANTE 2000UI INJ CX 12FA+DIL
023413;ALFAEPOETINA HUMANA RECOMBINANTE 3000UI INJ CX 1FA+DIL
023412;ALFAEPOETINA HUMANA RECOMBINANTE 3000UI INJ CX 12 FA+DI
023423;ALFAEPOETINA HUMANA RECOMBINANTE 4000UI INJ CX 1FA+DIL
023422;ALFAEPOETINA HUMANA RECOMBINANTE 4000UI INJ CX 12 FA+DI
023402;ALFAEPOETINA HUMANA RECOMBINANTE 1000UI INJ CX 1FA X 1M
023401;ALFAEPOETINA HUMANA RECOMBINANTE 1000UI INJ CX 12FA X 1
023395;ALFAEPOETINA HUMANA RECOMBINANTE 10000UI INJ CX 1FA+DIL
023393;ALFAEPOETINA HUMANA RECOMBINANTE 10000UI INJ CX 12FA X
023410;ALFAEPOETINA HUMANA RECOMBINANTE 2000UI INJ CX 1FA X 1M
023407;ALFAEPOETINA HUMANA RECOMBINANTE 2000UI INJ CX 12 FA X
023430;ALFAEPOETINA HUMANA RECOMBINANTE 4000UI INJ CX 1FA X 1M
023428;ALFAEPOETINA HUMANA RECOMBINANTE 4000UI INJ CX 12FA+DIL
023417;ALFAEPOETINA HUMANA RECOMBINANTE 3000UI INJ 1SER PREEN
023424;ALFAEPOETINA HUMANA RECOMBINANTE 4000UI INJ 1SER PREEN
023390;ALFAEPOETINA HUMANA RECOMBINANTE 10000UI INJ 1SER PREEN
023414;ALFAEPOETINA HUMANA RECOMBINANTE 3000UI INJ 12SER PREEN
023425;ALFAEPOETINA HUMANA RECOMBINANTE 4000UI INJ 12SER PREEN
023391;ALFAEPOETINA HUMANA RECOMBINANTE 10000UI INJ 12SER PREE
023403;ALFAEPOETINA HUMANA RECOMBINANTE 1000UI INJ 1SER PREEN
023400;ALFAEPOETINA HUMANA RECOMBINANTE 1000UI INJ 12SER PREEN
023411;ALFAEPOETINA HUMANA RECOMBINANTE 2000UI INJ 1SER PREEN
023431;ALFAEPOETINA HUMANA RECOMBINANTE 4000UI INJ CX 1SER PRE
023408;ALFAEPOETINA HUMANA RECOMBINANTE 2000UI INJ 12SER PREEN
023426;ALFAEPOETINA HUMANA RECOMBINANTE 4000UI INJ CX 12SER PR
023421;ALFAEPOETINA HUMANA RECOMBINANTE 40000UI INJ 1SER PREEN
023418;ALFAEPOETINA HUMANA RECOMBINANTE 40000UI INJ 12SER PREE
023394;ALFAEPOETINA HUMANA RECOMBINANTE 10000UI INJ CX 1AMP X
023392;ALFAEPOETINA HUMANA RECOMBINANTE 10000UI INJ CX 12AMP X
023398;ALFAEPOETINA HUMANA RECOMBINANTE 1000UI INJ CX 1AMP X 1
023399;ALFAEPOETINA HUMANA RECOMBINANTE 1000UI INJ CX 12AMP X
023409;ALFAEPOETINA HUMANA RECOMBINANTE 2000UI CX INJ 1AMP X 1
023406;ALFAEPOETINA HUMANA RECOMBINANTE 2000UI INJ CX 12 AMP X
023416;ALFAEPOETINA HUMANA RECOMBINANTE 3000UI INJ CX 1AMP X 1
023415;ALFAEPOETINA HUMANA RECOMBINANTE 3000UI INJ CX 12AMP X
023429;ALFAEPOETINA HUMANA RECOMBINANTE 4000UI INJ CX 1AMP X 1
023427;ALFAEPOETINA HUMANA RECOMBINANTE 4000UI INJ CX 12AMP X
023420;ALFAEPOETINA HUMANA RECOMBINANTE 40000UI INJ CX 1AMP X
023419;ALFAEPOETINA HUMANA RECOMBINANTE 40000UI INJ CX 12AMP X
023465;CARBAMAZEPINA 200MG CX 20 COMP
023467;CARBAMAZEPINA 400MG CX 20 COMP
023507;EXELON 2MG SOL ORAL FR 50ML
023626;SIRDALUD 2MG CX 30 COMP
023536;LAMISIL 1% CREME BG 7,5G
023389;ALFA INTERFERONA 2A 9000MUI INJ CX 1FA+DIL 1ML
023665;VITERGYL C SOL GTS FR 20ML
023660;VITERGYL C 500MG CX 20 COMP
023663;VITERGYL C ENV EFV 1G
023664;VITERGYL C ENV EFV 2G
023661;VITERGYL C HOSE HIPS ENV EFV 1G
023662;VITERGYL C HOSE HIPS ENV EFV 2G
023513;FLODIN DUO 150MG CX 10 COMP
023459;CALTRATE 600+D FR 30 COMP
023460;CALTRATE 600+M FR 30 COMP
023927;TRIANCINOLONA+GRAMICIDINA+NEOMICINA+NISTATINA 1/2,5/0,2
023928;TRIANCINOLONA+GRAMICIDINA+NEOMICINA+NISTATINA 1/2,5/0,2
023563;MIODON 200MG CX 30 COMP
023562;MIODON 100MG CX 30 COMP
023479;CLONAZEPAM 2,5MG SOL OR GTS FR 20ML
023378;ACETILCISTEINA XPE FR 120ML
023551;LEVITRA 10MG CX 2 COMP
023443;ASPIRINA C 25 ENV X 2 COMP EFV
023461;CANESTEN 1% SOL TOP GTS FR 30ML
023533;HOMONIOL 1MG CREME BG 50G
023554;LOPERIN 2MG CX 12 COMP
023373;ACEBROFILINA 25MG XPE INF FR 120ML+CM
023374;ACEBROFILINA 50MG XPE ADU 120ML
023451;BENZOILMETRONIDAZOL 40MG SUS ORAL PED FR 100ML
023494;DIGOXINA 0,25MG CX 30 COMP
023605;PROPRIONATO DE CLOBETASOL 0,5MG CREME BG 30G
023641;SULFATO DE NEOMICINA+BACITRACINA ZINCICA 5MG+250UI POM
023642;SULFATO DE NEOMICINA+BACITRACINA ZINCICA 5MG+250UI POM
023640;SULFATO DE NEOMICINA+BACITRACINA ZINCICA 5MG+250UI POM
023376;ACETATO DE DEXAMETASONA 1MG CREME DERM BG 10G
023375;ACETATO DE DEXAMETASONA 1MG CREME DERM 100BG X 10G
023598;PRATIPRAZOL 20MG CX 30 CAP
023599;PRATIPRAZOL 20MG FR 14 CAP
023597;PRATIPRAZOL 10MG CX 300 CAP
023514;FLUCOCIN 150MG CX 2 CAP
023490;CLORIDRATO DE METFORMINA 850MG CX 60 COMP
023604;PROPIONATO DE CLOBETASOL SOL CAP FR 50G
023517;FLUCONAZOL 150MG CX 2 CAP
023648;TRIANCINOLONA+GRAMICIDINA+NEOMICINA+NISTATINA CREME BG
023651;TRIANCINOLONA+GRAMICIDINA+NEOMICINA+NISTATINA POMADA BG
023380;ADAPALENO 1MG CREME BG 30G
023381;ADAPALENO 1MG GEL BG 30G
023462;CAPTOPRIL 50MG CX 30 COMP
023469;CEFALEXINA 1G CX 8 COMP
023475;CETOCONAZOL+DIP BETAMETASONA+NEOMICINA CREME BG 30G
023476;CETOCONAZOL+DIP BETAMETASONA+NEOMICINA POMADA BG 30G
023478;CLONAZEPAM 2,5MG GTS FR 20ML
023485;CLORIDRATO DE CIPROFLOXACINO 3,5MG BG 3,5G
023496;DIPROPIONATO DE BETAMETASONA POMADA BG 30G
023518;FLUCONAZOL 150MG CX 2 COMP
023603;PROPIONATO DE CLOBETASOL SOL CAP FR 50G
023448;BENEVRAN GEL BG 60G
023447;BENEVRAN FR GTS 20ML
023377;ACETILCISTEINA 200MG 16ENV X 5G
023646;TRIANCINOLONA+GRAMICIDINA+NEOMICINA+NISTATINA CREME BG
023650;TRIANCINOLONA+GRAMICIDINA+NEOMICINA+NISTATINA POMADA BG
023468;CEFALEXINA 1G CX 8 COMP
023480;CLONAZEPAN GTS FR 20ML
023484;CLORIDRATO DE CIPROFLOXACINO 3,5MG BG 3,5G
023495;DIPROPIONATO DE BETAMETASONA POMADA BG 30G
023576;NORFLOXACINO 400MG FR 14 COMP
023602;PROPIONATO DE CLOBETASOL 0,5G SOL CAP FR 50G
023463;CAPYLA 1MG CX 30 COMP
023549;LEVERCTIN 6MG CX 2 COMP
023550;LEVERCTIN 6MG CX 4 COMP
023578;NOVIAL CX 21 COMP
023627;SOMALGIN CARDIO 81MG CX 32 COMP
023645;TORAGESIC 20MG GTS FR 10ML
023666;XOLAIR 150MG PO INJ 1FA+DIL X 2ML
023585;OXCARBAZEPINA 300MG CX 20 COMP
023586;OXCARBAZEPINA 600MG CX 20 COMP
023464;CARBAMAZEPINA 200MG CX 20 COMP
023466;CARBAMAZEPINA 200MG CX 30 COMP
023453;BESILATO DE ANLODIPINO 5MG CX 30 COMP
023452;BESILATO DE ANLODIPINO 10MG CX 30 COMP
023458;BROMETO DE IPRATROPIO 0,25MG SOL GTS FR 20ML
023566;NAPROXENO SODICO 550MG CX 20 COMP
023433;NEOZOLAM (B1) 0,5MG CX 20 COMP
023432;NEOZOLAM (B1) 0,25MG CX 20 COMP
023434;NEOZOLAM (B1) 1MG CX 20 COMP
023435;ALVESCO 80MCG SOL INAL FR 120DOS
023575;NORF 400MG CX 14 COMP
023793;PARAPSYL CX 10 SACHES X 13,6G
023692;ANGELIQ 1+2MG CX 28 COMP
023691;ANASTROZOL 1MG CX 28 COMP
023715;CLORIDRATO DE NORTRIPTILINA 25MG CX 30 CAP
023797;PROPOFOL 10MG INJ 10 AMP X 20ML HOSP
023710;CIPROFLOXACINO 200MG BOLSA 100ML HOSP
023762;LEVOFLOXACINO 500MG BOLSA 100ML HOSP
023730;DIMETICONA 75MG EMU ORAL FR GTS 15ML
023736;ENTEROFIGON SOL CX 24 FLAC
023815;VIAGRA 50MG CX 2 COMP
023737;ESCOPEN 250MG CX 20 COMP
023746;FILGRASTINE 300MCG INJ 5SER-PREE X 1ML
023744;FILGRASTINE 300MCG INJ 10SER-PREE X 1ML
023748;FILGRASTINE 600MCG INJ 5SER-PREE X 0,5ML
023747;FILGRASTINE 600MCG INJ 10SER-PREE X 0,5ML
023745;FILGRASTINE 300MCG INJ 5 AMP X 1ML
023743;FILGRASTINE 300MCG INJ 10 AMP X 1ML
023690;ALGINAC 1+50+50+50MG CX 30 COMP
023719;CLORIDRATO DE PAROXETINA 20MG FR 20 COMP
023720;CLORIDRATO DE PAROXETINA 20MG FR 30 COMP
023783;NISTATINA 25000UI CREME VAG BG 60G
023784;NISTATINA 25000UI CREME VAG TB 60G HOSP
023727;DERMITRAT 200MG CX 10 COMP
023728;DERMITRAT 20MG CREME BG 10G
023729;DERMITRAT 20MG SHAMPOO FR 100ML
023809;SIVASTIN 10MG CX 30 COMP
023731;DORFENOL 750MG CX 200 COMP
023759;KINDOMET 500MG CX 30 COMP
023758;KINDOMET 250MG CX 30 COMP
023785;NIZORETIC 200MG CX 10 COMP
023800;PROTOPIC 1MG POM DERM BG 10G
023799;PROTOPIC 0,3MG POM DERM BG 10G
023812;ULTRAFER 50MG SOL ORAL FR GTS 20ML
023786;NUTRICAL D 500+2MG FR 60 COMP
023752;GYNOPAC PLUS 1G CX 4 COMP+BG 35G CR+7APLIC
023805;SAL DE FRUTA ENO FR 100G SB GUARANA
023735;EMULSAO SCOTT FR 200ML VITAMINE SB LARANJA
023801;RISPERDAL 0,25MG CX 10 COMP
023802;RISPERDAL 0,50MG CX 10 COMP
023787;OCUVITE PRESERVISION CX 120 COMP
023813;UREADIN 5% CREME HIDR FACIAL FPS 20 (+22% IPI)
023820;VIVANZA 5MG CX 2 COMP
023817;VIVANZA 10MG CX 2 COMP
023818;VIVANZA 10MG CX 4 COMP
023819;VIVANZA 20MG CX 4 COMP
023738;EXANTA 3MG CX 10 SER X 0,3ML
023739;EXANTA 24MG CX 10 COMP
023740;EXANTA 24MG CX 30 COMP
023709;CIMETIDINA 200MG CX 20 COMP
023808;SINVASTACOR 40MG CX 30 COMP
023711;CLORIDRATO DE METFORMINA 1G CX 30 COMP
023712;CLORIDRATO DE METFORMINA 500MG CX 60 COMP
023713;CLORIDRATO DE METFORMINA 850MG CX 60 COMP
023688;ALENIA 12+400MCG FR 60 CAP REFIL
023689;ALENIA 12+400MCG FR 60 CAP+INALADOR
023810;TOLREST 100MG CX 14 COMP
023811;TOLREST 50MG CX 21 COMP
023726;COPAXONE 20MG SOL INJ 28SER PRE-ENCH X 1ML
023756;HEPA MERZ 0,5MG INF 5 AMP X 10ML
023757;HEPA MERZ 0,6G GRAN 10 ENV X 5G
023750;FOSFATO SODICO DE PREDNISOLONA 3MG SOL ORAL FR 100ML
023749;FOSFATO SODICO DE PREDNISOLONA 3MG SOL ORAL 50 FR X 100
023751;FOSFATO SODICO DE PREDNISOLONA 3MG SOL ORAL FR 120ML
023734;DUZIMICIN 50MG PO ORAL 50 FR X 60ML HOSP
023804;RUBROMICIN 50MG SUS ORAL 50 FR X 60ML HOSP
023803;RUBROMICIN 25MG SUS ORAL 50 FR X 60ML HOSP
023693;ANSIRAX 2MG CX 20 COMP
023763;LOPERIN 2MG CX 200 COMP
023776;MARFARIM 5MG CX 10 COMP
023707;CETOCONAZOL+BETAMETAZONA+NEOMICINA POM BG 30G
